0.682,0.318
0.661,0.339
0.686,0.314
0.663,0.337
0.677,0.323
0.677,0.323
0.701,0.299
0.726,0.274
0.707,0.293
0.678,0.322
0.658,0.342
0.700,0.300
0.708,0.292
0.686,0.314
0.724,0.276
0.693,0.307
0.712,0.288
0.724,0.276
0.656,0.344
0.701,0.299
0.718,0.282
0.667,0.333
0.710,0.290
0.684,0.316
0.729,0.271
0.753,0.247
0.697,0.303
0.737,0.263
0.696,0.304
0.699,0.301
0.743,0.257
0.687,0.313
0.695,0.305
0.650,0.350
0.634,0.366
0.714,0.286
0.680,0.320
0.684,0.316
0.678,0.322
0.690,0.310
0.694,0.306
0.694,0.306
0.733,0.267
0.672,0.328
0.703,0.297
0.710,0.290
0.688,0.312
0.669,0.331
0.745,0.255
0.713,0.287
0.680,0.320
0.745,0.255
0.722,0.278
0.694,0.306
0.744,0.256
0.657,0.343
0.736,0.264
0.665,0.335
0.729,0.271
0.706,0.294
0.693,0.307
0.715,0.285
0.751,0.249
0.692,0.308
0.710,0.290
0.729,0.271
0.718,0.282
0.709,0.291
0.719,0.281
0.731,0.269
0.674,0.326
0.730,0.270
0.714,0.286
0.731,0.269
0.728,0.272
0.709,0.291
0.727,0.273
0.720,0.280
0.678,0.322
0.687,0.313
0.715,0.285
0.719,0.281
0.710,0.290
0.703,0.297
0.691,0.309
0.694,0.306
0.651,0.349
0.690,0.310
0.666,0.334
0.686,0.314
0.688,0.312
0.721,0.279
0.708,0.292
0.730,0.270
0.666,0.334
0.724,0.276
0.754,0.246
0.700,0.300
0.726,0.274
0.739,0.261
0.692,0.308
0.709,0.291
0.707,0.293
0.695,0.305
0.698,0.302
0.741,0.259
0.708,0.292
0.687,0.313
0.706,0.294
0.687,0.313
0.714,0.286
0.691,0.309
0.670,0.330
0.692,0.308
0.725,0.275
0.739,0.261
0.677,0.323
0.735,0.265
0.701,0.299
0.710,0.290
0.700,0.300
0.715,0.285
0.688,0.312
0.724,0.276
0.666,0.334
0.723,0.277
0.714,0.286
0.738,0.262
0.718,0.282
0.701,0.299
0.702,0.298
0.713,0.287
0.734,0.266
0.697,0.303
0.682,0.318
0.733,0.267
0.694,0.306
0.699,0.301
0.693,0.307
0.680,0.320
0.698,0.302
0.693,0.307
0.695,0.305
0.716,0.284
0.650,0.350
0.703,0.297
0.676,0.324
0.670,0.330
0.698,0.302
0.679,0.321
0.694,0.306
0.719,0.281
0.696,0.304
0.727,0.273
0.680,0.320
0.673,0.327
0.676,0.324
0.699,0.301
0.690,0.310
0.707,0.293
0.732,0.268
0.682,0.318
0.710,0.290
0.701,0.299
0.722,0.278
0.735,0.265
0.731,0.269
0.729,0.271
0.730,0.270
0.721,0.279
0.690,0.310
0.708,0.292
0.699,0.301
0.725,0.275
0.677,0.323
0.722,0.278
0.714,0.286
0.674,0.326
0.725,0.275
0.691,0.309
0.720,0.280
0.679,0.321
0.723,0.277
0.692,0.308
0.725,0.275
0.712,0.288
0.726,0.274
0.703,0.297
0.710,0.290
0.684,0.316
0.707,0.293
0.684,0.316
0.725,0.275
0.730,0.270
0.700,0.300
0.694,0.306
0.712,0.288
0.680,0.320
0.689,0.311
0.695,0.305
0.715,0.285
0.718,0.282
0.707,0.293
0.697,0.303
0.721,0.279
0.722,0.278
0.722,0.278
0.685,0.315
0.744,0.256
0.670,0.330
0.686,0.314
0.696,0.304
0.718,0.282
0.706,0.294
0.686,0.314
0.721,0.279
0.682,0.318
0.695,0.305
0.740,0.260
0.708,0.292
0.715,0.285
0.730,0.270
0.731,0.269
0.726,0.274
0.729,0.271
0.685,0.315
0.696,0.304
0.728,0.272
0.668,0.332
0.713,0.287
0.654,0.346
0.712,0.288
0.679,0.321
0.729,0.271
0.726,0.274
0.661,0.339
0.701,0.299
0.672,0.328
0.687,0.313
0.657,0.343
0.707,0.293
0.681,0.319
0.706,0.294
0.707,0.293
0.737,0.263
0.635,0.365
0.725,0.275
0.732,0.268
0.715,0.285
0.654,0.346
0.716,0.284
0.678,0.322
0.741,0.259
0.703,0.297
0.733,0.267
0.701,0.299
0.676,0.324
0.730,0.270
0.709,0.291
0.719,0.281
0.679,0.321
0.689,0.311
0.694,0.306
0.696,0.304
0.658,0.342
0.673,0.327
0.700,0.300
0.710,0.290
0.698,0.302
0.703,0.297
0.700,0.300
0.713,0.287
0.733,0.267
0.708,0.292
0.727,0.273
0.683,0.317
0.711,0.289
0.704,0.296
0.688,0.312
0.724,0.276
0.709,0.291
0.700,0.300
0.682,0.318
0.701,0.299
0.724,0.276
0.731,0.269
0.735,0.265
0.680,0.320
0.710,0.290
0.699,0.301
0.705,0.295
0.710,0.290
0.671,0.329
0.719,0.281
0.700,0.300
0.711,0.289
0.724,0.276
0.706,0.294
0.728,0.272
0.701,0.299
0.691,0.309
0.720,0.280
0.668,0.332
0.707,0.293
0.716,0.284
0.688,0.312
0.738,0.262
0.677,0.323
0.680,0.320
0.705,0.295
0.695,0.305
0.693,0.307
0.679,0.321
0.707,0.293
0.692,0.308
0.695,0.305
0.657,0.343
0.679,0.321
0.691,0.309
0.682,0.318
0.733,0.267
0.654,0.346
0.704,0.296
0.682,0.318
0.712,0.288
0.669,0.331
0.697,0.303
0.674,0.326
0.708,0.292
0.719,0.281
0.705,0.295
0.708,0.292
0.700,0.300
0.683,0.317
0.709,0.291
0.718,0.282
0.679,0.321
0.698,0.302
0.702,0.298
0.710,0.290
0.744,0.256
0.727,0.273
0.713,0.287
0.696,0.304
0.725,0.275
0.731,0.269
0.711,0.289
0.722,0.278
0.705,0.295
0.704,0.296
0.698,0.302
0.715,0.285
0.710,0.290
0.723,0.277
0.696,0.304
0.696,0.304
0.719,0.281
0.714,0.286
0.743,0.257
0.670,0.330
0.718,0.282
0.707,0.293
0.695,0.305
0.690,0.310
0.699,0.301
0.663,0.337
0.698,0.302
0.695,0.305
0.679,0.321
0.687,0.313
0.710,0.290
0.670,0.330
0.698,0.302
0.711,0.289
0.702,0.298
0.682,0.318
0.717,0.283
0.698,0.302
0.701,0.299
0.717,0.283
0.714,0.286
0.711,0.289
0.721,0.279
0.665,0.335
0.699,0.301
0.705,0.295
0.727,0.273
0.677,0.323
0.717,0.283
0.678,0.322
0.715,0.285
0.699,0.301
0.705,0.295
0.694,0.306
0.748,0.252
0.728,0.272
0.708,0.292
0.689,0.311
0.726,0.274
0.725,0.275
0.705,0.295
0.700,0.300
0.700,0.300
0.720,0.280
0.694,0.306
0.689,0.311
0.690,0.310
0.675,0.325
0.719,0.281
0.724,0.276
0.708,0.292
0.694,0.306
0.681,0.319
0.727,0.273
0.709,0.291
0.703,0.297
0.696,0.304
0.701,0.299
0.678,0.322
0.713,0.287
0.717,0.283
0.659,0.341
0.692,0.308
0.674,0.326
0.707,0.293
0.727,0.273
0.712,0.288
0.677,0.323
0.731,0.269
0.720,0.280
0.688,0.312
0.734,0.266
0.723,0.277
0.712,0.288
0.681,0.319
0.703,0.297
0.722,0.278
0.722,0.278
0.709,0.291
0.706,0.294
0.710,0.290
0.725,0.275
0.695,0.305
0.705,0.295
0.685,0.315
0.685,0.315
0.686,0.314
0.694,0.306
0.739,0.261
0.706,0.294
0.696,0.304
0.699,0.301
0.707,0.293
0.710,0.290
0.703,0.297
0.717,0.283
0.700,0.300
0.743,0.257
0.689,0.311
0.714,0.286
0.698,0.302
0.716,0.284
0.729,0.271
0.723,0.277
0.662,0.338
0.713,0.287
0.708,0.292
0.688,0.312
0.677,0.323
0.701,0.299
0.705,0.295
0.662,0.338
0.681,0.319
0.749,0.251
0.683,0.317
0.712,0.288
0.703,0.297
0.692,0.308
0.710,0.290
0.680,0.320
0.708,0.292
0.673,0.327
0.714,0.286
0.702,0.298
0.681,0.319
0.721,0.279
0.704,0.296
0.693,0.307
0.685,0.315
0.669,0.331
0.724,0.276
0.715,0.285
0.731,0.269
0.709,0.291
0.712,0.288
0.642,0.358
0.701,0.299
0.699,0.301
0.695,0.305
0.685,0.315
0.703,0.297
0.708,0.292
0.689,0.311
0.716,0.284
0.698,0.302
0.700,0.300
0.698,0.302
0.706,0.294
0.718,0.282
0.720,0.280
0.710,0.290
0.701,0.299
0.730,0.270
0.714,0.286
0.710,0.290
0.706,0.294
0.730,0.270
0.735,0.265
0.717,0.283
0.704,0.296
0.682,0.318
0.712,0.288
0.709,0.291
0.696,0.304
0.702,0.298
0.695,0.305
0.691,0.309
0.727,0.273
0.713,0.287
0.703,0.297
0.710,0.290
0.710,0.290
0.713,0.287
0.696,0.304
0.667,0.333
0.723,0.277
0.695,0.305
0.705,0.295
0.665,0.335
0.711,0.289
0.723,0.277
0.698,0.302
0.707,0.293
0.698,0.302
0.671,0.329
0.710,0.290
0.678,0.322
0.722,0.278
0.690,0.310
0.713,0.287
0.723,0.277
0.721,0.279
0.707,0.293
0.708,0.292
0.683,0.317
0.715,0.285
0.688,0.312
0.709,0.291
0.725,0.275
0.689,0.311
0.699,0.301
0.706,0.294
0.671,0.329
0.733,0.267
0.706,0.294
0.709,0.291
0.705,0.295
0.687,0.313
0.709,0.291
0.733,0.267
0.740,0.260
0.708,0.292
0.690,0.310
0.695,0.305
0.704,0.296
0.696,0.304
0.683,0.317
0.707,0.293
0.715,0.285
0.681,0.319
0.683,0.317
0.719,0.281
0.731,0.269
0.683,0.317
0.679,0.321
0.716,0.284
0.722,0.278
0.695,0.305
0.706,0.294
0.701,0.299
0.735,0.265
0.691,0.309
0.705,0.295
0.697,0.303
0.692,0.308
0.693,0.307
0.709,0.291
0.725,0.275
0.723,0.277
0.699,0.301
0.725,0.275
0.712,0.288
0.663,0.337
0.711,0.289
0.693,0.307
0.709,0.291
0.734,0.266
0.696,0.304
0.704,0.296
0.705,0.295
0.703,0.297
0.686,0.314
0.719,0.281
0.707,0.293
0.708,0.292
0.693,0.307
0.673,0.327
0.681,0.319
0.689,0.311
0.714,0.286
0.720,0.280
0.739,0.261
0.696,0.304
0.724,0.276
0.706,0.294
0.706,0.294
0.700,0.300
0.732,0.268
0.730,0.270
0.742,0.258
0.683,0.317
0.658,0.342
0.698,0.302
0.692,0.308
0.691,0.309
0.696,0.304
0.716,0.284
0.699,0.301
0.685,0.315
0.708,0.292
0.673,0.327
0.710,0.290
0.712,0.288
0.729,0.271
0.680,0.320
0.701,0.299
0.721,0.279
0.666,0.334
0.740,0.260
0.717,0.283
0.724,0.276
0.706,0.294
0.741,0.259
0.683,0.317
0.695,0.305
0.716,0.284
0.705,0.295
0.696,0.304
0.704,0.296
0.679,0.321
0.733,0.267
0.665,0.335
0.700,0.300
0.693,0.307
0.714,0.286
0.706,0.294
0.665,0.335
0.696,0.304
0.679,0.321
0.714,0.286
0.727,0.273
0.704,0.296
0.697,0.303
0.718,0.282
0.701,0.299
0.687,0.313
0.701,0.299
0.743,0.257
0.726,0.274
0.685,0.315
0.693,0.307
0.714,0.286
0.702,0.298
0.692,0.308
0.709,0.291
0.736,0.264
0.706,0.294
0.723,0.277
0.730,0.270
0.698,0.302
0.686,0.314
0.697,0.303
0.739,0.261
0.686,0.314
0.696,0.304
0.681,0.319
0.709,0.291
0.724,0.276
0.704,0.296
0.703,0.297
0.713,0.287
0.710,0.290
0.702,0.298
0.684,0.316
0.682,0.318
0.707,0.293
0.698,0.302
0.710,0.290
0.692,0.308
0.688,0.312
0.710,0.290
0.709,0.291
0.679,0.321
0.679,0.321
0.706,0.294
0.709,0.291
0.670,0.330
0.706,0.294
0.696,0.304
0.707,0.293
0.731,0.269
0.719,0.281
0.719,0.281
0.696,0.304
0.728,0.272
0.742,0.258
0.754,0.246
0.714,0.286
0.712,0.288
0.710,0.290
0.695,0.305
0.735,0.265
0.691,0.309
0.718,0.282
0.697,0.303
0.710,0.290
0.687,0.313
0.687,0.313
0.701,0.299
0.736,0.264
0.724,0.276
0.709,0.291
0.695,0.305
0.701,0.299
0.694,0.306
0.718,0.282
0.696,0.304
0.687,0.313
0.708,0.292
0.736,0.264
0.725,0.275
0.692,0.308
0.692,0.308
0.738,0.262
0.702,0.298
0.705,0.295
0.737,0.263
0.721,0.279
0.726,0.274
0.698,0.302
0.685,0.315
0.699,0.301
0.694,0.306
0.734,0.266
0.706,0.294
0.690,0.310
0.716,0.284
0.710,0.290
0.681,0.319
0.689,0.311
0.703,0.297
0.718,0.282
0.721,0.279
0.729,0.271
0.693,0.307
0.728,0.272
0.715,0.285
0.699,0.301
0.735,0.265
0.697,0.303
0.694,0.306
0.724,0.276
0.708,0.292
0.698,0.302
0.757,0.243
0.730,0.270
0.700,0.300
0.701,0.299
0.699,0.301
0.729,0.271
0.682,0.318
0.717,0.283
0.703,0.297
0.708,0.292
0.697,0.303
0.719,0.281
0.718,0.282
0.700,0.300
0.702,0.298
0.708,0.292
0.732,0.268
0.716,0.284
0.702,0.298
0.704,0.296
0.708,0.292
0.681,0.319
0.673,0.327
0.716,0.284
0.672,0.328
0.680,0.320
0.703,0.297
0.676,0.324
0.693,0.307
0.687,0.313
0.716,0.284
0.716,0.284
0.729,0.271
0.705,0.295
0.718,0.282
0.719,0.281
0.703,0.297
0.725,0.275
0.669,0.331
0.693,0.307
0.710,0.290
0.704,0.296
0.711,0.289
0.711,0.289
0.716,0.284
0.711,0.289
0.701,0.299
0.718,0.282
0.714,0.286
0.680,0.320
0.712,0.288
0.704,0.296
0.680,0.320
0.709,0.291
0.738,0.262
0.723,0.277
0.708,0.292
0.712,0.288
0.715,0.285
0.684,0.316
0.685,0.315
0.724,0.276
0.727,0.273
0.688,0.312
0.703,0.297
0.699,0.301
0.678,0.322
0.710,0.290
0.696,0.304
0.702,0.298
0.712,0.288
0.737,0.263
0.688,0.312
0.731,0.269
0.706,0.294
0.711,0.289
0.696,0.304
0.719,0.281
0.692,0.308
0.715,0.285
0.729,0.271
0.727,0.273
0.712,0.288
0.703,0.297
0.715,0.285
0.720,0.280
0.720,0.280
0.718,0.282
0.704,0.296
0.708,0.292
0.696,0.304
0.703,0.297
0.718,0.282
0.674,0.326
0.679,0.321
0.687,0.313
0.682,0.318
0.718,0.282
0.686,0.314
0.716,0.284
0.734,0.266
0.709,0.291
0.687,0.313
0.709,0.291
0.712,0.288
0.699,0.301
0.713,0.287
0.717,0.283
0.718,0.282
0.698,0.302
0.729,0.271
0.687,0.313
0.700,0.300
0.708,0.292
0.700,0.300
0.708,0.292
0.728,0.272
0.712,0.288
0.675,0.325
0.722,0.278
0.724,0.276
0.704,0.296
0.700,0.300
0.739,0.261
0.713,0.287
0.698,0.302
0.726,0.274
0.699,0.301
0.730,0.270
0.679,0.321
0.716,0.284
0.691,0.309
0.693,0.307
0.696,0.304
0.732,0.268
0.686,0.314
0.707,0.293
0.697,0.303
0.688,0.312
0.710,0.290
0.696,0.304
0.709,0.291
0.680,0.320
0.698,0.302
0.723,0.277
0.686,0.314
0.725,0.275
0.741,0.259
0.680,0.320
0.691,0.309
0.700,0.300
0.687,0.313
0.732,0.268
0.719,0.281
0.716,0.284
0.731,0.269
0.725,0.275
0.702,0.298
0.720,0.280
0.729,0.271
0.689,0.311
0.720,0.280
0.699,0.301
0.723,0.277
0.703,0.297
0.698,0.302
0.731,0.269
0.677,0.323
0.713,0.287
0.692,0.308
0.694,0.306
0.714,0.286
0.701,0.299
0.716,0.284
0.729,0.271
0.723,0.277
0.708,0.292
0.697,0.303
0.680,0.320
0.701,0.299
0.707,0.293
0.712,0.288
0.683,0.317
0.676,0.324
0.704,0.296
0.696,0.304
0.680,0.320
0.715,0.285
0.703,0.297
0.691,0.309
0.716,0.284
0.714,0.286
0.726,0.274
0.705,0.295
0.685,0.315
0.710,0.290
0.672,0.328
0.721,0.279
0.700,0.300
0.709,0.291
0.691,0.309
0.681,0.319
0.735,0.265
0.681,0.319
0.680,0.320
0.719,0.281
0.724,0.276
0.704,0.296
0.725,0.275
0.698,0.302
0.709,0.291
0.688,0.312
0.713,0.287
0.729,0.271
0.700,0.300
0.709,0.291
0.712,0.288
0.726,0.274
0.712,0.288
0.708,0.292
0.684,0.316
0.686,0.314
0.680,0.320
0.719,0.281
0.706,0.294
0.714,0.286
0.716,0.284
0.699,0.301
0.728,0.272
0.716,0.284
0.716,0.284
0.720,0.280
0.701,0.299
0.661,0.339
0.718,0.282
0.696,0.304
0.686,0.314
0.691,0.309
0.702,0.298
0.690,0.310
0.724,0.276
0.685,0.315
0.708,0.292
0.712,0.288
0.702,0.298
0.729,0.271
0.711,0.289
0.692,0.308
0.707,0.293
0.700,0.300
0.680,0.320
0.699,0.301
0.698,0.302
0.694,0.306
0.716,0.284
0.723,0.277
0.711,0.289
0.676,0.324
0.722,0.278
0.712,0.288
0.694,0.306
0.699,0.301
0.696,0.304
0.701,0.299
0.702,0.298
0.706,0.294
0.718,0.282
0.690,0.310
0.727,0.273
0.695,0.305
0.684,0.316
0.712,0.288
0.709,0.291
0.717,0.283
0.696,0.304
0.705,0.295
0.712,0.288
0.734,0.266
0.712,0.288
0.693,0.307
0.693,0.307
0.716,0.284
0.696,0.304
0.692,0.308
0.716,0.284
0.695,0.305
0.688,0.312
0.715,0.285
0.707,0.293
0.710,0.290
0.717,0.283
0.725,0.275
0.726,0.274
0.729,0.271
0.729,0.271
0.709,0.291
0.684,0.316
0.707,0.293
0.685,0.315
0.688,0.312
0.693,0.307
0.728,0.272
0.679,0.321
0.722,0.278
0.694,0.306
0.703,0.297
0.685,0.315
0.705,0.295
0.703,0.297
0.693,0.307
0.705,0.295
0.709,0.291
0.660,0.340
0.713,0.287
0.704,0.296
0.726,0.274
0.703,0.297
0.718,0.282
0.697,0.303
0.689,0.311
0.709,0.291
0.698,0.302
0.714,0.286
0.696,0.304
0.731,0.269
0.708,0.292
0.682,0.318
0.728,0.272
0.689,0.311
0.707,0.293
0.691,0.309
0.678,0.322
0.705,0.295
0.702,0.298
0.696,0.304
0.716,0.284
0.706,0.294
0.694,0.306
0.711,0.289
0.682,0.318
0.709,0.291
0.709,0.291
0.710,0.290
0.713,0.287
0.712,0.288
0.716,0.284
0.724,0.276
0.712,0.288
0.704,0.296
0.732,0.268
0.693,0.307
0.697,0.303
0.710,0.290
0.708,0.292
0.711,0.289
0.699,0.301
0.693,0.307
0.682,0.318
0.713,0.287
0.715,0.285
0.676,0.324
0.698,0.302
0.709,0.291
0.718,0.282
0.687,0.313
0.693,0.307
0.703,0.297
0.690,0.310
0.723,0.277
0.694,0.306
0.699,0.301
0.703,0.297
0.696,0.304
0.711,0.289
0.705,0.295
0.704,0.296
0.715,0.285
0.691,0.309
0.717,0.283
0.688,0.312
0.735,0.265
0.696,0.304
0.693,0.307
0.704,0.296
0.689,0.311
0.703,0.297
0.721,0.279
0.739,0.261
0.694,0.306
0.693,0.307
0.691,0.309
0.712,0.288
0.698,0.302
0.694,0.306
0.714,0.286
0.721,0.279
0.722,0.278
0.689,0.311
0.716,0.284
0.714,0.286
0.710,0.290
0.694,0.306
0.697,0.303
0.680,0.320
0.676,0.324
0.698,0.302
0.733,0.267
0.702,0.298
0.687,0.313
0.714,0.286
0.707,0.293
0.682,0.318
0.717,0.283
0.701,0.299
0.725,0.275
0.710,0.290
0.700,0.300
0.721,0.279
0.719,0.281
0.720,0.280
0.700,0.300
0.708,0.292
0.719,0.281
0.718,0.282
0.703,0.297
0.685,0.315
0.704,0.296
0.699,0.301
0.702,0.298
0.733,0.267
0.708,0.292
0.702,0.298
0.713,0.287
0.699,0.301
0.685,0.315
0.685,0.315
0.696,0.304
0.720,0.280
0.703,0.297
0.706,0.294
0.702,0.298
0.707,0.293
0.706,0.294
0.685,0.315
0.716,0.284
0.709,0.291
0.697,0.303
0.711,0.289
0.693,0.307
0.700,0.300
0.701,0.299
0.692,0.308
0.708,0.292
0.720,0.280
0.725,0.275
0.718,0.282
0.703,0.297
0.722,0.278
0.729,0.271
0.691,0.309
0.703,0.297
0.701,0.299
0.693,0.307
0.689,0.311
0.685,0.315
0.675,0.325
0.695,0.305
0.707,0.293
0.719,0.281
0.695,0.305
0.713,0.287
0.713,0.287
0.733,0.267
0.733,0.267
0.688,0.312
0.713,0.287
0.687,0.313
0.695,0.305
0.692,0.308
0.741,0.259
